observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date,vr(CO_321:1000099),vr(CO_321:1000099).date
2,2866872,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61285,https://doi.org/10.15454/MAOLEE,CF11032,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"92,71",,6,
1,2866871,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61285,https://doi.org/10.15454/MAOLEE,CF11032,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"92,95",,6,
1,2866845,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61385,https://doi.org/10.15454/99NTYT,CF11103,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"92,78",,5,
2,2866846,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61385,https://doi.org/10.15454/99NTYT,CF11103,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"96,82",,6,
1,2866809,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61366,https://doi.org/10.15454/WFSIHH,CF11094,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"81,75",,1,
2,2866810,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61366,https://doi.org/10.15454/WFSIHH,CF11094,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"85,02",,1,
1,2866869,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61415,https://doi.org/10.15454/J8DODQ,AO12002,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"106,53",,1,
2,2866870,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61415,https://doi.org/10.15454/J8DODQ,AO12002,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,103,,1,
2,2866798,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61590,https://doi.org/10.15454/1HGYCF,AO12003,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"81,26",,1,
1,2866797,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61590,https://doi.org/10.15454/1HGYCF,AO12003,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"79,79",,3,
2,2866794,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"98,11",,3,
2,2866834,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61742,https://doi.org/10.15454/38GFUU,DI12001,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"105,69",,3,
2,2866832,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61758,https://doi.org/10.15454/OKI00H,DI12002,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"106,9",,1,
1,2866831,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61758,https://doi.org/10.15454/OKI00H,DI12002,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"106,63",,1,
2,2866830,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61774,https://doi.org/10.15454/PDTNHE,DI12003,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"98,53",,2,
1,2866829,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61774,https://doi.org/10.15454/PDTNHE,DI12003,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"97,1",,3,
2,2866840,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,62038,https://doi.org/10.15454/4GF0WY,RE10091,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"100,1",,1,
1,2866839,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,62038,https://doi.org/10.15454/4GF0WY,RE10091,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"102,1",,1,
2,2866802,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,62095,https://doi.org/10.15454/BHSE0Q,EM11149,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"86,91",,5,
1,2866801,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,62095,https://doi.org/10.15454/BHSE0Q,EM11149,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"82,14",,4,
1,2866841,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,62111,https://doi.org/10.15454/CSGOVX,EM11359,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"93,7",,7,
2,2866842,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,62111,https://doi.org/10.15454/CSGOVX,EM11359,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"99,12",,3,
1,2866821,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61832,https://doi.org/10.15454/HYWSTF,DI12007,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"96,98",,2,
2,2866822,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61832,https://doi.org/10.15454/HYWSTF,DI12007,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"95,78",,2,
1,2866823,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61817,https://doi.org/10.15454/3PVIBR,DI12006,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"87,56",,1,
2,2866824,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,61817,https://doi.org/10.15454/3PVIBR,DI12006,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"91,62",,1,
2,2866800,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"107,7",,1,
1,2866799,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"106,61",,1,
1,2866843,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"94,44",,1,
2,2866844,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"92,05",,1,
1,2866857,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"100,02",,1,
2,2866858,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"93,5",,1,
2,2866838,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,48631,https://doi.org/10.15454/LPOUIM,CF11029,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"102,57",,5,
1,2866837,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,48631,https://doi.org/10.15454/LPOUIM,CF11029,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"104,91",,4,
1,2866805,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49515,https://doi.org/10.15454/XTUZ9D,CF11051,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"100,94",,2,
2,2866806,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49515,https://doi.org/10.15454/XTUZ9D,CF11051,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"106,07",,1,
1,2866825,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,48497,https://doi.org/10.15454/KIPU5T,DI12005,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"104,84",,1,
2,2866826,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,48497,https://doi.org/10.15454/KIPU5T,DI12005,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"105,25",,1,
2,2866796,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"95,85",,1,
1,2866795,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"97,78",,6,
2,2866836,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"76,21",,5,
1,2866835,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"79,7",,1,
2,2866860,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49642,https://doi.org/10.15454/TAMDIS,RE11007,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"82,29",,1,
1,2866859,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49642,https://doi.org/10.15454/TAMDIS,RE11007,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"81,6",,2,
1,2866811,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60732,https://doi.org/10.15454/JKQ6L6,AO12008,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"80,62",,1,
2,2866812,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60732,https://doi.org/10.15454/JKQ6L6,AO12008,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"78,69",,1,
2,2866848,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60749,https://doi.org/10.15454/K6ABP7,AO12009,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"85,76",,4,
1,2866847,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60749,https://doi.org/10.15454/K6ABP7,AO12009,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"90,52",,1,
1,2866865,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60799,https://doi.org/10.15454/H3MSSG,AO12012,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"90,58",,2,
2,2866866,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60799,https://doi.org/10.15454/H3MSSG,AO12012,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"93,13",,1,
1,2866819,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60870,https://doi.org/10.15454/RYT1LE,RE11010,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"97,65",,9,
2,2866820,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60870,https://doi.org/10.15454/RYT1LE,RE11010,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"98,9",,7,
2,2866818,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60900,https://doi.org/10.15454/CKLKVS,RE11013,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"101,88",,7,
1,2866817,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60900,https://doi.org/10.15454/CKLKVS,RE11013,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"98,44",,8,
1,2866813,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60933,https://doi.org/10.15454/7NVDSE,RE11016,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"94,17",,9,
2,2866814,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60933,https://doi.org/10.15454/7NVDSE,RE11016,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,93,,8,
1,2866815,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60917,https://doi.org/10.15454/2YDIBV,RE11015,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"98,05",,9,
2,2866816,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60917,https://doi.org/10.15454/2YDIBV,RE11015,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"91,6",,9,
2,2866864,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60949,https://doi.org/10.15454/2CCYP2,RE11029,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"80,29",,1,
1,2866863,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,60949,https://doi.org/10.15454/2CCYP2,RE11029,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"77,93",,1,
1,2866855,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49409,https://doi.org/10.15454/9ZJTGU,EM11366,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"99,74",,8,
2,2866856,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49409,https://doi.org/10.15454/9ZJTGU,EM11366,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"100,05",,6,
2,2866854,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,48403,https://doi.org/10.15454/U4Y1OC,EM11400,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"88,28",,1,
1,2866853,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,48403,https://doi.org/10.15454/U4Y1OC,EM11400,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"95,17",,3,
2,2866828,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49069,https://doi.org/10.15454/EHYGRO,DI12004,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"95,36",,1,
1,2866827,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,49069,https://doi.org/10.15454/EHYGRO,DI12004,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"96,61",,2,
1,2866849,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"97,55",,1,
2,2866850,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"101,49",,1,
1,2866807,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"98,21",,1,
2,2866808,BTH_Clermont-Ferrand_2012_SetB1,BTH_Clermont-Ferrand_2012_SetB1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"95,94",,3,
