observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2828254,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,27826,https://doi.org/10.15454/UVZHWO,RE05074,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2008,,,"86,55",
2,2828331,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"9,73",,"99,1",
1,2828208,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"11,04",,"116,76",
2,2828207,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2008,,,"91,04",
1,2828206,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2008,,,"93,56",
2,2828205,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"10,62",,"80,5",
2,2828209,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"11,43",,"119,06",
1,2828204,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"10,58",,"81,62",
1,2828112,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"10,9",,"119,49",
2,2828109,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"8,82",,"77,4",
1,2828108,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"9,86",,"79,83",
2,2828113,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"10,83",,"113,98",
2,2828111,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2008,,,"72,87",
1,2828110,BTH_Le_Moulon_2008_SetA1,BTH_Le_Moulon_2008_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2008,,,"76,7",
