observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2875488,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2013,,,"79,06",
1,2875658,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,61907,https://doi.org/10.15454/M9DOGT,DI12011,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"9,9",,"98,88",
1,2875592,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"9,8",,"107,75",
2,2875591,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2013,,,"99,98",
2,2875593,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"9,7",,"89,26",
2,2875589,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,8",,"90,26",
1,2875588,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,6",,"82,48",
1,2875590,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2013,,,"89,55",
2,2875455,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"10,1",,"82,06",
2,2875453,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2013,,,"92,05",
1,2875454,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"9,7",,"89,68",
1,2875452,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2013,,,"73,34",
2,2875451,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,2",,"66,79",
1,2875450,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,1",,"72,92",
2,2875561,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2013,,,"91,08",
1,2875562,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"9,3",,"101,18",
2,2875559,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,4",,"78,2",
1,2875560,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2013,,,"87,13",
2,2875563,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"9,6",,"88,64",
1,2875558,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,6",,"75,14",
1,2875676,BTH_Rennes_2013_SetA2,BTH_Rennes_2013_SetA2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"9,5",,"88,91",
