observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2857939,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,49011,https://doi.org/10.15454/08Z5FH,AO11005,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"106,25",
1,2857952,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"110,79",
2,2857953,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"90,57",
1,2857898,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"103,64",
2,2857899,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"90,88",
1,2857944,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,61867,https://doi.org/10.15454/4DSGY4,CF10039,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,103,
2,2857945,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,61867,https://doi.org/10.15454/4DSGY4,CF10039,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"92,26",
2,2857957,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,49526,https://doi.org/10.15454/U0AWKP,RE10040,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"95,38",
1,2857956,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,49526,https://doi.org/10.15454/U0AWKP,RE10040,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"111,73",
2,2857937,BTH_Clermont-Ferrand_2011_SetB1,BTH_Clermont-Ferrand_2011_SetB1,49138,https://doi.org/10.15454/NSZ09C,RE10039,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"96,05",
