observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
RE99018itkt,2762646,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28769,https://doi.org/10.15454/4XEWEU,RE99018,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,8",,"88,3",,"80,9",
EM99001itkt,2762606,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26865,https://doi.org/10.15454/LFQX9O,EM99001,VIRTUAL_TRIAL,,,,,,,,treated,2000,12,,"80,7",,"73,9",
EM99017itkt,2762648,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28764,https://doi.org/10.15454/QT2EUR,EM99017,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,5",,"89,7",,"82,2",
RE99009itkfi,2762635,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26000,https://doi.org/10.15454/VOIVEZ,RE99009,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,12,,"102,3",,"71,5",
AO99001itkfi,2762587,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,48603,gnpis_pui:holding-921_taxon-4898_accession-48603,AO99001,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,5",,"96,6",,"67,5",
RE99006itkt,2762594,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26013,https://doi.org/10.15454/U6CDMK,RE99006,VIRTUAL_TRIAL,,,,,,,,treated,2000,"13,5",,"95,2",,"87,2",
RE99006itkfi,2762593,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26013,https://doi.org/10.15454/U6CDMK,RE99006,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,4",,"99,3",,"69,4",
EM99021itkfi,2762583,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28765,https://doi.org/10.15454/KZAYH5,EM99021,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,6",,"97,9",,"68,5",
CF99007itkfi,2762623,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28758,https://doi.org/10.15454/XSWWAH,CF99007,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,7",,"104,1",,"72,7",
CF99003itkt,2762620,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26854,https://doi.org/10.15454/PMWJQG,CF99003,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,3",,"93,9",,86,
CF99003itkfi,2762619,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26854,https://doi.org/10.15454/PMWJQG,CF99003,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,6",,"98,8",,"69,1",
CF99027itkfi,2762629,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25943,https://doi.org/10.15454/B8ORWB,CF99027,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,6",,"104,5",,73,
CF99009itkfi,2762627,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25944,https://doi.org/10.15454/ADC7UQ,CF99009,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,1",,"96,3",,"67,3",
CF99016itkt,2762576,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26855,https://doi.org/10.15454/ZNHLL2,CF99016,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,1",,"89,5",,82,
EM99021itkt,2762584,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28765,https://doi.org/10.15454/KZAYH5,EM99021,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,8",,89,,"81,6",
CF99002itkfi,2762617,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26853,https://doi.org/10.15454/XX9UWD,CF99002,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"10,8",,"107,6",,"75,2",
CF99009itkt,2762628,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25944,https://doi.org/10.15454/ADC7UQ,CF99009,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,1",,"87,3",,80,
CF99031itkfi,2762579,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25998,https://doi.org/10.15454/PNTBI5,CF99031,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,9",,"104,5",,73,
EM99003itkt,2762602,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28757,https://doi.org/10.15454/22NWEC,EM99003,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,9",,"80,1",,"73,4",
CF99016itkfi,2762575,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26855,https://doi.org/10.15454/ZNHLL2,CF99016,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,6",,"85,5",,"59,8",
CF99031itkt,2762580,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25998,https://doi.org/10.15454/PNTBI5,CF99031,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,9",,"90,2",,"82,6",
DI9812itkfi,2762609,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28762,https://doi.org/10.15454/F89VYP,DI9812,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,4",,"93,6",,"65,4",
DI9812itkt,2762610,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28762,https://doi.org/10.15454/F89VYP,DI9812,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,5",,85,,"77,9",
CF9804itkt,2762570,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25942,https://doi.org/10.15454/J28WOV,CF9804,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,5",,"92,7",,"84,9",
Ressoritkfi,2762613,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,49154,https://doi.org/10.15454/X4XFZS,Ressor,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,3",,"98,3",,"68,7",
DI9714itkt,2762578,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25900,https://doi.org/10.15454/FRB0LL,DI9714,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,1",,"77,1",,"70,6",
DI9714itkfi,2762577,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25900,https://doi.org/10.15454/FRB0LL,DI9714,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,4",,"100,5",,"70,2",
CF9804itkfi,2762569,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25942,https://doi.org/10.15454/J28WOV,CF9804,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,9",,"88,7",,62,
EM99003itkfi,2762601,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28757,https://doi.org/10.15454/22NWEC,EM99003,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,9",,"105,7",,"73,9",
RE99002itkt,2762598,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26872,https://doi.org/10.15454/WHVEKL,RE99002,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,4",,"89,6",,"82,1",
RE99002itkfi,2762597,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26872,https://doi.org/10.15454/WHVEKL,RE99002,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,4",,"107,1",,"74,9",
CF99027itkt,2762630,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25943,https://doi.org/10.15454/B8ORWB,CF99027,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,1",,99,,"90,7",
EM99006itkfi,2762607,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28759,https://doi.org/10.15454/1BMHCN,EM99006,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,9",,"101,6",,71,
RE99017itkt,2762638,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26001,https://doi.org/10.15454/9GS2A7,RE99017,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,4",,"91,7",,84,
RE99017itkfi,2762637,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26001,https://doi.org/10.15454/9GS2A7,RE99017,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,5",,"96,2",,"67,3",
HA1066.146itkfi,2762565,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,48543,gnpis_pui:holding-921_taxon-4898_accession-48543,HA1066.146,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,6",,"126,9",,"88,7",
RE99007itkt,2762596,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26014,https://doi.org/10.15454/B7I9IU,RE99007,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,4",,87,,"79,6",
RE99007itkfi,2762595,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26014,https://doi.org/10.15454/B7I9IU,RE99007,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,5",,"97,4",,"68,1",
RE9819itkt,2762574,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28766,https://doi.org/10.15454/B2UDRG,RE9819,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,1",,"94,6",,"86,7",
Soissonsitkfi,2762639,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,12,,"84,2",,"58,8",
RE99014itkt,2762642,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26873,https://doi.org/10.15454/NVM4UC,RE99014,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,4",,"98,6",,"90,4",
Soissonsitkt,2762640,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2000,13,,"89,8",,"82,3",
RE99014itkfi,2762641,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26873,https://doi.org/10.15454/NVM4UC,RE99014,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,1",,"105,6",,"73,8",
RE9819itkfi,2762573,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28766,https://doi.org/10.15454/B2UDRG,RE9819,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,12,,"95,1",,"66,4",
HA1541.134itkt,2762616,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,48807,gnpis_pui:holding-921_taxon-4898_accession-48807,HA1541.134,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,8",,"96,3",,"88,2",
AO99001itkt,2762588,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,48603,gnpis_pui:holding-921_taxon-4898_accession-48603,AO99001,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,7",,"95,9",,"87,9",
HA1541.134itkfi,2762615,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,48807,gnpis_pui:holding-921_taxon-4898_accession-48807,HA1541.134,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,7",,"106,3",,"74,3",
AO00001itkfi,2762633,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28760,https://doi.org/10.15454/8LYCUU,AO00001,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,5",,"93,4",,"65,3",
RE99003itkt,2762612,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28767,https://doi.org/10.15454/PDD081,RE99003,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,3",,"93,4",,"85,6",
HA1070.50itkt,2762568,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,48987,gnpis_pui:holding-921_taxon-4898_accession-48987,HA1070.50,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,3",,"102,3",,"93,7",
Isengrainitkt,2762632,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,6",,103,,"94,3",
AO00001itkt,2762634,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28760,https://doi.org/10.15454/8LYCUU,AO00001,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,8",,"92,9",,"85,1",
RE99016itkt,2762586,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26874,https://doi.org/10.15454/M7F6IJ,RE99016,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,8",,"91,9",,"84,2",
RE99016itkfi,2762585,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26874,https://doi.org/10.15454/M7F6IJ,RE99016,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,4",,"100,5",,"70,2",
Chargeritkfi,2762599,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,12,,"107,2",,"74,9",
Chargeritkt,2762600,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,1",,"100,4",,92,
RE99003itkfi,2762611,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28767,https://doi.org/10.15454/PDD081,RE99003,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,5",,"83,2",,"58,2",
Isengrainitkfi,2762631,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,1",,103,,72,
EM99002itkfi,2762603,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28763,https://doi.org/10.15454/HUTRYE,EM99002,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,5",,"98,7",,69,
EM99027itkfi,2762581,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26866,https://doi.org/10.15454/OANUO1,EM99027,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"12,3",,"86,6",,"60,5",
RE99004itkfi,2762591,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28768,https://doi.org/10.15454/WOEZF0,RE99004,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,2",,"107,7",,"75,3",
EM99002itkt,2762604,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28763,https://doi.org/10.15454/HUTRYE,EM99002,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,4",,91,,"83,4",
Tremieitkt,2762626,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,treated,2000,"10,6",,"106,7",,"97,7",
Tremieitkfi,2762625,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"10,8",,"105,6",,"73,8",
EM99006itkt,2762608,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28759,https://doi.org/10.15454/1BMHCN,EM99006,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,3",,"90,7",,"83,1",
Voltigeitkt,2762590,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26052,https://doi.org/10.15454/FS69PT,VOLTIGE,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,3",,"96,4",,"88,3",
HA1066.146itkt,2762566,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,48543,gnpis_pui:holding-921_taxon-4898_accession-48543,HA1066.146,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,8",,"110,6",,"101,3",
CF99007itkt,2762624,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28758,https://doi.org/10.15454/XSWWAH,CF99007,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,1",,"104,1",,"95,4",
Voltigeitkfi,2762589,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26052,https://doi.org/10.15454/FS69PT,VOLTIGE,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,12,,"103,7",,"72,5",
RE99004itkt,2762592,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28768,https://doi.org/10.15454/WOEZF0,RE99004,VIRTUAL_TRIAL,,,,,,,,treated,2000,"11,7",,"98,6",,"90,3",
CF9825itkfi,2762571,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,28761,https://doi.org/10.15454/PFN7OE,CF9825,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,"11,3",,"94,5",,"66,1",
EM99012itkfi,2762643,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,25901,https://doi.org/10.15454/VOT84X,EM99012,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,12,,"94,3",,"65,9",
EM99027itkt,2762582,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26866,https://doi.org/10.15454/OANUO1,EM99027,VIRTUAL_TRIAL,,,,,,,,treated,2000,"12,9",,"84,2",,"77,1",
CF99002itkt,2762618,BTH_Dijon_2000_SetA,BTH_Dijon_2000_SetA,26853,https://doi.org/10.15454/XX9UWD,CF99002,VIRTUAL_TRIAL,,,,,,,,treated,2000,"10,9",,"89,9",,"82,4",
