observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2870310,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,62001,https://doi.org/10.15454/5E5KSG,DI12017,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"85,78",
2,2870288,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,61645,https://doi.org/10.15454/IO4TVO,CF11228,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"62,6",
2,2870290,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"81,84",
1,2870289,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"76,09",
2,2870234,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,49188,https://doi.org/10.15454/5IXUYK,CF11215,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"63,89",
1,2870233,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,49188,https://doi.org/10.15454/5IXUYK,CF11215,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"60,85",
1,2870311,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,48959,https://doi.org/10.15454/VMWB4Q,CF11291,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"53,74",
2,2870312,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,48959,https://doi.org/10.15454/VMWB4Q,CF11291,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"54,34",
2,2870276,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,49309,https://doi.org/10.15454/RKL8AU,EM11604,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"75,51",
1,2870275,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,49309,https://doi.org/10.15454/RKL8AU,EM11604,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"76,38",
2,2870294,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"76,39",
1,2870293,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,48537,https://doi.org/10.15454/OVF7NV,RE11113,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"77,45",
2,2870262,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"74,17",
1,2870261,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,48613,https://doi.org/10.15454/12BULQ,RE11116,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"74,25",
1,2870239,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,61600,https://doi.org/10.15454/KE0AWJ,CF11216,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"64,16",
2,2870240,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,61600,https://doi.org/10.15454/KE0AWJ,CF11216,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"67,84",
2,2870278,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,60735,https://doi.org/10.15454/RDAN0D,EM11603,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"70,83",
1,2870277,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,60735,https://doi.org/10.15454/RDAN0D,EM11603,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"67,57",
1,2870279,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,60719,https://doi.org/10.15454/13FZZX,EM11602,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"65,16",
2,2870280,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,60719,https://doi.org/10.15454/13FZZX,EM11602,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"62,89",
2,2870266,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,60769,https://doi.org/10.15454/NH9QD9,EM11622,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"50,51",
1,2870265,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,60769,https://doi.org/10.15454/NH9QD9,EM11622,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"54,71",
1,2870241,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,60805,https://doi.org/10.15454/JZDA89,EM11678,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"56,78",
2,2870242,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,60805,https://doi.org/10.15454/JZDA89,EM11678,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"54,71",
2,2870282,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,49733,gnpis_pui:holding-921_taxon-4898_accession-49733,E42,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"61,84",
1,2870281,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,49733,gnpis_pui:holding-921_taxon-4898_accession-49733,E42,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"59,87",
2,2870252,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,61558,https://doi.org/10.15454/RW7KHN,CF11211,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"52,44",
1,2870251,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,61558,https://doi.org/10.15454/RW7KHN,CF11211,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"56,73",
1,2870285,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"67,65",
2,2870286,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"60,92",
2,2870250,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"61,2",
1,2870249,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"61,48",
2,2870238,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,48503,gnpis_pui:holding-921_taxon-4898_accession-48503,F43,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"65,91",
1,2870237,BTH_Lusignan_2012_SetB3,BTH_Lusignan_2012_SetB3,48503,gnpis_pui:holding-921_taxon-4898_accession-48503,F43,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"61,91",
