observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
EM01100,2779716,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48812,gnpis_pui:holding-921_taxon-4898_accession-48812,EM01100,VIRTUAL_TRIAL,,,,,,,,2002,3,
CF01043,2779719,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48822,gnpis_pui:holding-921_taxon-4898_accession-48822,CF01043,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
RE01023,2779690,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48939,gnpis_pui:holding-921_taxon-4898_accession-48939,RE01023,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
EM01063,2779713,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49119,gnpis_pui:holding-921_taxon-4898_accession-49119,EM01063,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
DI02003,2779700,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49130,gnpis_pui:holding-921_taxon-4898_accession-49130,DI02003,VIRTUAL_TRIAL,,,,,,,,2002,5,
EM01005,2779693,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49442,gnpis_pui:holding-921_taxon-4898_accession-49442,EM01005,VIRTUAL_TRIAL,,,,,,,,2002,3,
EM01127,2779711,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49600,gnpis_pui:holding-921_taxon-4898_accession-49600,EM01127,VIRTUAL_TRIAL,,,,,,,,2002,5,
CF01170,2779684,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49629,gnpis_pui:holding-921_taxon-4898_accession-49629,CF01170,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
RE00148,2779714,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48556,gnpis_pui:holding-921_taxon-4898_accession-48556,RE00148,VIRTUAL_TRIAL,,,,,,,,2002,"6,5",
RE00162,2779689,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48612,gnpis_pui:holding-921_taxon-4898_accession-48612,RE00162,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
Apache,2779695,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2002,NA,
RE01024,2779721,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49317,gnpis_pui:holding-921_taxon-4898_accession-49317,RE01024,VIRTUAL_TRIAL,,,,,,,,2002,2,
DI02011,2779680,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49496,gnpis_pui:holding-921_taxon-4898_accession-49496,DI02011,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
EM01062,2779692,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48872,gnpis_pui:holding-921_taxon-4898_accession-48872,EM01062,VIRTUAL_TRIAL,,,,,,,,2002,4,
EM01086,2779715,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48919,gnpis_pui:holding-921_taxon-4898_accession-48919,EM01086,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
EM01002,2779694,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48925,gnpis_pui:holding-921_taxon-4898_accession-48925,EM01002,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
Charger,2779707,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2002,NA,
Caphorn,2779686,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2002,NA,
RE01011,2779683,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49176,gnpis_pui:holding-921_taxon-4898_accession-49176,RE01011,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
EM01023,2779712,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,26407,https://doi.org/10.15454/3VKOE9,EM01023,VIRTUAL_TRIAL,,,,,,,,2002,3,
CF01085,2779706,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48643,https://doi.org/10.15454/2AB2GR,CF01085,VIRTUAL_TRIAL,,,,,,,,2002,3,
DI02001,2779701,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,26984,https://doi.org/10.15454/GR0LP3,DI02001,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
Soissons,2779722,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,2002,NA,
Isengrain,2779720,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,2002,NA,
Orvantis,2779710,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,VIRTUAL_TRIAL,,,,,,,,2002,NA,
DI02010,2779681,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48395,gnpis_pui:holding-921_taxon-4898_accession-48395,DI02010,VIRTUAL_TRIAL,,,,,,,,2002,3,
CF01216,2779687,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49614,gnpis_pui:holding-921_taxon-4898_accession-49614,CF01216,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
EM01069,2779696,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48781,gnpis_pui:holding-921_taxon-4898_accession-48781,EM01069,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
CF01009,2779717,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49538,gnpis_pui:holding-921_taxon-4898_accession-49538,CF01009,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
RE00141,2779697,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49545,gnpis_pui:holding-921_taxon-4898_accession-49545,RE00141,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
RE99119,2779688,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,48452,gnpis_pui:holding-921_taxon-4898_accession-48452,RE99119,VIRTUAL_TRIAL,,,,,,,,2002,5,
RE01010,2779682,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49161,gnpis_pui:holding-921_taxon-4898_accession-49161,RE01010,VIRTUAL_TRIAL,,,,,,,,2002,"4,5",
EM01046,2779698,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49707,gnpis_pui:holding-921_taxon-4898_accession-49707,EM01046,VIRTUAL_TRIAL,,,,,,,,2002,3,
EM01024,2779691,BTH_Chaux_des_Prés_2002_SetB1,BTH_Chaux_des_Prés_2002_SetB1,49713,gnpis_pui:holding-921_taxon-4898_accession-49713,EM01024,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
