observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2861000,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,62082,https://doi.org/10.15454/BFPKUV,CF10205,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,14",,"92,1",
1,2861016,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61040,https://doi.org/10.15454/ZPOAFD,CF10286,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,74",,"97,31",
2,2861015,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61040,https://doi.org/10.15454/ZPOAFD,CF10286,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,28",,"78,35",
2,2861017,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61040,https://doi.org/10.15454/ZPOAFD,CF10286,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,16",,"92,72",
1,2861108,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,62116,https://doi.org/10.15454/BDVTEI,RE10122,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,83",,"82,1",
1,2861106,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,62116,https://doi.org/10.15454/BDVTEI,RE10122,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,24",,"68,24",
2,2861107,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,62116,https://doi.org/10.15454/BDVTEI,RE10122,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,91",,"73,7",
2,2861109,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,62116,https://doi.org/10.15454/BDVTEI,RE10122,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,38",,90,
1,2861046,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61006,https://doi.org/10.15454/SV7FHG,DI11015,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,79",,"77,44",
1,2861048,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61006,https://doi.org/10.15454/SV7FHG,DI11015,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,6",,"106,83",
2,2861047,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61006,https://doi.org/10.15454/SV7FHG,DI11015,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,23",,"64,38",
2,2861049,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61006,https://doi.org/10.15454/SV7FHG,DI11015,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,1",,"100,86",
2,2861037,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61094,https://doi.org/10.15454/S1L2P9,DI11020,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,95",,"106,96",
1,2861034,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61094,https://doi.org/10.15454/S1L2P9,DI11020,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,27",,"78,06",
2,2861035,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61094,https://doi.org/10.15454/S1L2P9,DI11020,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,39",,"72,33",
1,2861036,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61094,https://doi.org/10.15454/S1L2P9,DI11020,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,75",,"94,06",
1,2861124,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61022,https://doi.org/10.15454/59UTTT,DI11016,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,51",,"75,87",
1,2861122,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61022,https://doi.org/10.15454/59UTTT,DI11016,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,58",,"75,25",
2,2861123,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61022,https://doi.org/10.15454/59UTTT,DI11016,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,77",,"71,73",
2,2861125,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61022,https://doi.org/10.15454/59UTTT,DI11016,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,31",,"88,07",
1,2861008,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,22",,"92,73",
2,2861007,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,35",,"75,93",
2,2861009,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,49",,"94,52",
1,2861006,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,4",,"83,99",
1,2861004,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49189,https://doi.org/10.15454/FINGUM,RE09013,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"8,94",,"104,89",
2,2861003,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49189,https://doi.org/10.15454/FINGUM,RE09013,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,48",,"80,74",
2,2861005,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49189,https://doi.org/10.15454/FINGUM,RE09013,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,25",,"97,79",
1,2861002,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49189,https://doi.org/10.15454/FINGUM,RE09013,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,11",,"78,97",
2,2861029,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49072,https://doi.org/10.15454/OZM4O0,RE10095,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,21",,"98,85",
2,2861027,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49072,https://doi.org/10.15454/OZM4O0,RE10095,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,35",,"73,93",
1,2861026,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49072,https://doi.org/10.15454/OZM4O0,RE10095,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,86",,"76,21",
1,2861028,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49072,https://doi.org/10.15454/OZM4O0,RE10095,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,09",,106,
1,2860986,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,65",,"76,29",
2,2860989,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,2",,"93,35",
2,2860987,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,23",,"75,4",
1,2860988,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,84",,"93,44",
2,2861045,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,95",,"99,98",
2,2861043,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,9",,"82,34",
1,2861042,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,95",,"82,19",
1,2861044,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,33",,"93,31",
2,2861127,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61080,https://doi.org/10.15454/9DKTE7,DI11019,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,83",,"68,6",
1,2861126,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61080,https://doi.org/10.15454/9DKTE7,DI11019,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,39",,"74,83",
1,2861128,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61080,https://doi.org/10.15454/9DKTE7,DI11019,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"8,43",,"96,97",
2,2861129,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,61080,https://doi.org/10.15454/9DKTE7,DI11019,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,44",,"98,55",
2,2861097,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,09",,"89,15",
1,2861094,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,52",,"79,51",
1,2861096,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,98",,"95,05",
2,2861095,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,87",,"80,47",
1,2861092,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49404,https://doi.org/10.15454/DILEEP,GOTIK,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,18",,"102,23",
2,2861091,BTH_Le_Moulon_2011_SetB3,BTH_Le_Moulon_2011_SetB3,49404,https://doi.org/10.15454/DILEEP,GOTIK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,47",,"84,02",
