observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2791261,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,48965,gnpis_pui:holding-921_taxon-4898_accession-48965,RE02178,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"11,27",,,
2,2791332,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26097,https://doi.org/10.15454/3W80FR,RE01047,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"12,53",,"97,48",
1,2791331,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26097,https://doi.org/10.15454/3W80FR,RE01047,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"11,94",,"91,1",
2,2791330,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26097,https://doi.org/10.15454/3W80FR,RE01047,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2003,"11,87",,,
1,2791329,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26097,https://doi.org/10.15454/3W80FR,RE01047,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"10,58",,,
2,2791338,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26422,https://doi.org/10.15454/9B1QCJ,CF02252,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2003,"11,53",,,
2,2791234,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26423,https://doi.org/10.15454/ETPIWK,CF02266,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2003,"11,9",,,
1,2791235,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26423,https://doi.org/10.15454/ETPIWK,CF02266,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"11,24",,"83,23",
2,2791236,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26423,https://doi.org/10.15454/ETPIWK,CF02266,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"12,92",,"89,95",
1,2791233,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26423,https://doi.org/10.15454/ETPIWK,CF02266,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"11,1",,,
2,2791394,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26424,https://doi.org/10.15454/EQGEJX,CF02283,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2003,"11,39",,,
2,2791396,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26424,https://doi.org/10.15454/EQGEJX,CF02283,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"12,44",,"73,23",
1,2791393,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26424,https://doi.org/10.15454/EQGEJX,CF02283,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"11,14",,,
1,2791395,BTH_Estrées-Mons_2003_SetB3,BTH_Estrées-Mons_2003_SetB3,26424,https://doi.org/10.15454/EQGEJX,CF02283,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"11,69",,"83,42",
