observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI03012itkt,2790304,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26429,https://doi.org/10.15454/FOQIZY,DI03012,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,9",,"107,6",,"103,2",
DI03012itkfi,2790303,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26429,https://doi.org/10.15454/FOQIZY,DI03012,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"123,8",,"84,2",
CF01046itkfi,2790375,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26793,https://doi.org/10.15454/0WBMV0,CF01046,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"129,3",,88,
CF01046itkt,2790376,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26793,https://doi.org/10.15454/0WBMV0,CF01046,VIRTUAL_TRIAL,,,,,,,,treated,2003,12,,115,,"110,3",
CF01014itkfi,2790319,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26418,https://doi.org/10.15454/QCJETR,CF01014,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"119,9",,"81,6",
CF01014itkt,2790320,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26418,https://doi.org/10.15454/QCJETR,CF01014,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,3",,"109,8",,"105,3",
CF02092itkfi,2790357,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26419,https://doi.org/10.15454/KRA5IT,CF02092,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"105,6",,"71,9",
CF02092itkt,2790358,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26419,https://doi.org/10.15454/KRA5IT,CF02092,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,6",,"105,5",,"101,2",
RE02005itkfi,2790327,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48411,gnpis_pui:holding-921_taxon-4898_accession-48411,RE02005,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"101,6",,"69,2",
EM02054itkfi,2790343,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26805,https://doi.org/10.15454/A80GXX,EM02054,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"116,4",,"79,2",
EM02013itkt,2790330,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49283,gnpis_pui:holding-921_taxon-4898_accession-49283,EM02013,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,7",,99,,95,
EM02013itkfi,2790329,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49283,gnpis_pui:holding-921_taxon-4898_accession-49283,EM02013,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"109,4",,"74,5",
EM02121itkt,2790326,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49449,gnpis_pui:holding-921_taxon-4898_accession-49449,EM02121,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,7",,"99,2",,"95,1",
EM02121itkfi,2790325,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49449,gnpis_pui:holding-921_taxon-4898_accession-49449,EM02121,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"102,8",,70,
Soissonsitkt,2790380,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,2",,"94,5",,"90,7",
Soissonsitkfi,2790379,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"94,6",,"64,4",
Isengrainitkfi,2790371,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"100,1",,"68,1",
Isengrainitkt,2790372,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2003,12,,"105,1",,"100,8",
EM02022itkt,2790384,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48400,gnpis_pui:holding-921_taxon-4898_accession-48400,EM02022,VIRTUAL_TRIAL,,,,,,,,treated,2003,12,,"94,8",,"90,9",
EM02022itkfi,2790383,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48400,gnpis_pui:holding-921_taxon-4898_accession-48400,EM02022,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"116,4",,"79,3",
RE02165itkt,2790374,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49008,gnpis_pui:holding-921_taxon-4898_accession-49008,RE02165,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,6",,"98,5",,"94,4",
RE02165itkfi,2790373,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49008,gnpis_pui:holding-921_taxon-4898_accession-49008,RE02165,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"108,8",,"74,1",
CF03427itkt,2790324,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49229,gnpis_pui:holding-921_taxon-4898_accession-49229,CF03427,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,9",,"106,5",,"102,2",
CF03427itkfi,2790323,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49229,gnpis_pui:holding-921_taxon-4898_accession-49229,CF03427,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"110,7",,"75,3",
RE02180itkt,2790370,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48750,gnpis_pui:holding-921_taxon-4898_accession-48750,RE02180,VIRTUAL_TRIAL,,,,,,,,treated,2003,"14,4",,92,,"88,2",
RE02180itkfi,2790369,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48750,gnpis_pui:holding-921_taxon-4898_accession-48750,RE02180,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"99,6",,"67,8",
RE02073itkt,2790356,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48792,gnpis_pui:holding-921_taxon-4898_accession-48792,RE02073,VIRTUAL_TRIAL,,,,,,,,treated,2003,"11,8",,"92,2",,"88,4",
RE02073itkfi,2790355,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48792,gnpis_pui:holding-921_taxon-4898_accession-48792,RE02073,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"101,6",,"69,2",
RE02013itkfi,2790367,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48995,gnpis_pui:holding-921_taxon-4898_accession-48995,RE02013,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"105,4",,"71,8",
RE02013itkt,2790368,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,48995,gnpis_pui:holding-921_taxon-4898_accession-48995,RE02013,VIRTUAL_TRIAL,,,,,,,,treated,2003,13,,"100,6",,"96,5",
RE02186itkt,2790366,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49363,gnpis_pui:holding-921_taxon-4898_accession-49363,RE02186,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,9",,"88,9",,"85,3",
RE02186itkfi,2790365,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49363,gnpis_pui:holding-921_taxon-4898_accession-49363,RE02186,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"100,5",,"68,4",
DI03015itkfi,2790317,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49403,gnpis_pui:holding-921_taxon-4898_accession-49403,DI03015,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,124,,"84,4",
DI03015itkt,2790318,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49403,gnpis_pui:holding-921_taxon-4898_accession-49403,DI03015,VIRTUAL_TRIAL,,,,,,,,treated,2003,"11,9",,"113,2",,"108,6",
DI03013itkt,2790336,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49692,gnpis_pui:holding-921_taxon-4898_accession-49692,DI03013,VIRTUAL_TRIAL,,,,,,,,treated,2003,"13,3",,100,,"95,9",
DI03013itkfi,2790335,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49692,gnpis_pui:holding-921_taxon-4898_accession-49692,DI03013,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"114,9",,"78,2",
DI03016itkt,2790312,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49668,gnpis_pui:holding-921_taxon-4898_accession-49668,DI03016,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,5",,"102,6",,"98,4",
DI03016itkfi,2790311,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49668,gnpis_pui:holding-921_taxon-4898_accession-49668,DI03016,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"109,2",,"74,3",
RE02162itkfi,2790377,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26101,https://doi.org/10.15454/FFIEB9,RE02162,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,116,,"78,9",
RE02162itkt,2790378,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,26101,https://doi.org/10.15454/FFIEB9,RE02162,VIRTUAL_TRIAL,,,,,,,,treated,2003,13,,"95,4",,"91,5",
CF02202itkt,2790298,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49710,gnpis_pui:holding-921_taxon-4898_accession-49710,CF02202,VIRTUAL_TRIAL,,,,,,,,treated,2003,"12,4",,"105,1",,"100,8",
CF02202itkfi,2790297,BTH_Le_Moulon_2003_SetB2,BTH_Le_Moulon_2003_SetB2,49710,gnpis_pui:holding-921_taxon-4898_accession-49710,CF02202,VIRTUAL_TRIAL,,,,,,,,low inputs,2003,,,"104,7",,"71,3",
