observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2885826,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,48911,gnpis_pui:holding-921_taxon-4898_accession-48911,CF13045,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,6",,"115,48",
2,2885808,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,11,,"43,82",
1,2885809,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,11,,"112,56",
2,2885810,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,5",,"97,39",
1,2885807,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"11,1",,"44,19",
1,2885759,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,7",,"65,78",
2,2885760,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,6",,"68,15",
1,2885761,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,5",,"113,18",
2,2885762,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,4",,"115,96",
1,2885821,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61604,https://doi.org/10.15454/DDCHHB,RE13074,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,9",,"100,01",
2,2885822,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61604,https://doi.org/10.15454/DDCHHB,RE13074,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,1",,"108,06",
1,2885819,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61604,https://doi.org/10.15454/DDCHHB,RE13074,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,10,,"78,88",
2,2885820,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61604,https://doi.org/10.15454/DDCHHB,RE13074,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,5",,"75,26",
1,2885875,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61940,https://doi.org/10.15454/SOX3JM,AO14009,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,9",,"66,4",
2,2885876,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61940,https://doi.org/10.15454/SOX3JM,AO14009,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"11,5",,"67,71",
1,2885877,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61940,https://doi.org/10.15454/SOX3JM,AO14009,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"11,4",,"113,14",
2,2885878,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61940,https://doi.org/10.15454/SOX3JM,AO14009,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,4",,"113,86",
1,2885831,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61924,https://doi.org/10.15454/7FN5V4,AO14008,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,10,,"73,11",
2,2885832,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61924,https://doi.org/10.15454/7FN5V4,AO14008,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,4",,"75,66",
1,2885833,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61924,https://doi.org/10.15454/7FN5V4,AO14008,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"11,3",,"123,33",
2,2885834,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,61924,https://doi.org/10.15454/7FN5V4,AO14008,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,9",,"119,05",
2,2885778,BTH_Estrées-Mons_2014_SetB2,BTH_Estrées-Mons_2014_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,3",,"104,43",
