observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2815546,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48785,gnpis_pui:holding-921_taxon-4898_accession-48785,CF05007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"81,1",
1,2815543,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"84,67",
1,2815589,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,26988,https://doi.org/10.15454/FV0GUM,EM05230,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"92,1",
2,2815590,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,26988,https://doi.org/10.15454/FV0GUM,EM05230,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"83,47",
2,2815558,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,26987,https://doi.org/10.15454/KGPOGY,EM05178,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"80,14",
1,2815557,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,26987,https://doi.org/10.15454/KGPOGY,EM05178,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"77,67",
2,2815566,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"75,71",
1,2815565,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"76,2",
2,2815560,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"86,33",
1,2815559,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"89,71",
1,2815595,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"78,13",
2,2815596,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"81,87",
2,2815542,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"74,4",
1,2815541,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"77,43",
2,2815576,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49734,gnpis_pui:holding-921_taxon-4898_accession-49734,RE05076,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"97,94",
1,2815575,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49734,gnpis_pui:holding-921_taxon-4898_accession-49734,RE05076,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"99,88",
1,2815579,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"80,54",
2,2815580,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"75,87",
2,2815602,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48595,gnpis_pui:holding-921_taxon-4898_accession-48595,DI06003,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"85,62",
1,2815601,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48595,gnpis_pui:holding-921_taxon-4898_accession-48595,DI06003,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"88,21",
1,2815593,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"91,99",
1,2815545,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48785,gnpis_pui:holding-921_taxon-4898_accession-48785,CF05007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,82,
2,2815592,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48412,gnpis_pui:holding-921_taxon-4898_accession-48412,DI06006,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"68,25",
1,2815591,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48412,gnpis_pui:holding-921_taxon-4898_accession-48412,DI06006,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"68,57",
2,2815556,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49091,gnpis_pui:holding-921_taxon-4898_accession-49091,RE05118,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"81,57",
1,2815555,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,49091,gnpis_pui:holding-921_taxon-4898_accession-49091,RE05118,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"82,45",
2,2815584,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48654,gnpis_pui:holding-921_taxon-4898_accession-48654,CF05017,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"86,02",
1,2815583,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48654,gnpis_pui:holding-921_taxon-4898_accession-48654,CF05017,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"87,66",
1,2815597,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48997,gnpis_pui:holding-921_taxon-4898_accession-48997,DI06005,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"84,8",
2,2815598,BTH_Rennes_2006_SetB1,BTH_Rennes_2006_SetB1,48997,gnpis_pui:holding-921_taxon-4898_accession-48997,DI06005,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"80,17",
