observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2855525,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,37",,"106,11",
2,2855441,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"8,62",,"120,46",
2,2855437,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,42",,"99,96",
1,2855580,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,63",,"100,02",
2,2855581,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,36",,"101,38",
2,2855585,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,09",,"115,31",
1,2855582,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2011,,,NA,
2,2855583,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2011,,,"101,99",
1,2855584,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,35",,"107,78",
1,2855540,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2011,,,"94,52",
1,2855542,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,57",,"111,19",
1,2855538,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,43",,"97,29",
2,2855539,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,64",,"98,57",
2,2855541,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2011,,,"95,14",
2,2855543,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,71",,"109,7",
2,2855575,BTH_Rennes_2011_SetA1,BTH_Rennes_2011_SetA1,61007,https://doi.org/10.15454/UDW3YM,Strub061859-1,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,17",,"94,78",
