observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2837950,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2009,,,"81,43",
2,2838030,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,27739,https://doi.org/10.15454/LFFVPX,KARILLON,REPLICATION,2,,,,,,REPLICATION:2,treated,2009,"10,56",,"84,02",
1,2838029,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,27739,https://doi.org/10.15454/LFFVPX,KARILLON,REPLICATION,1,,,,,,REPLICATION:1,treated,2009,"10,53",,"86,62",
2,2837918,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2009,"10,8",,"87,21",
1,2838021,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,27757,https://doi.org/10.15454/YPTSA5,AO07210,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2009,,,"71,9",
2,2837922,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,REPLICATION,2,,,,,,REPLICATION:2,treated,2009,"10,85",,"78,17",
1,2837991,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,27784,https://doi.org/10.15454/BYBWWN,GHAYTA,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2009,,,"60,91",
1,2837989,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,27784,https://doi.org/10.15454/BYBWWN,GHAYTA,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2009,"11,92",,"79,26",
2,2837994,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,27784,https://doi.org/10.15454/BYBWWN,GHAYTA,REPLICATION,2,,,,,,REPLICATION:2,treated,2009,13,,"74,57",
2,2837992,BTH_Rennes_2009_SetA1,BTH_Rennes_2009_SetA1,27784,https://doi.org/10.15454/BYBWWN,GHAYTA,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2009,,,"72,41",
