observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2886523,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61987,https://doi.org/10.15454/FDBTWR,AO14012,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"96,4",
2,2886532,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"76,98",
1,2886531,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62080,https://doi.org/10.15454/ZHXGRT,AO14016,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"81,43",
2,2886508,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"92,54",
1,2886507,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61648,https://doi.org/10.15454/RB7AM4,RE13091,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"94,22",
1,2886537,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61604,https://doi.org/10.15454/DDCHHB,RE13074,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"89,18",
2,2886538,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61604,https://doi.org/10.15454/DDCHHB,RE13074,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"88,97",
2,2886566,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61940,https://doi.org/10.15454/SOX3JM,AO14009,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"91,29",
1,2886565,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61940,https://doi.org/10.15454/SOX3JM,AO14009,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"86,66",
1,2886543,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61924,https://doi.org/10.15454/7FN5V4,AO14008,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"83,87",
2,2886544,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61924,https://doi.org/10.15454/7FN5V4,AO14008,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"87,12",
2,2886516,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"79,02",
1,2886515,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"81,55",
2,2886552,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"96,75",
1,2886551,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"97,92",
1,2886547,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"93,77",
2,2886548,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"98,77",
2,2886558,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"90,25",
1,2886557,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"94,22",
1,2886539,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,48911,gnpis_pui:holding-921_taxon-4898_accession-48911,CF13045,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"83,49",
2,2886540,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,48911,gnpis_pui:holding-921_taxon-4898_accession-48911,CF13045,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"86,03",
2,2886534,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"72,91",
1,2886533,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"67,28",
2,2886568,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,27737,https://doi.org/10.15454/7VD1UN,LYRIK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"93,97",
1,2886567,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,27737,https://doi.org/10.15454/7VD1UN,LYRIK,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"92,91",
1,2886563,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"87,54",
2,2886564,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"88,87",
1,2886561,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,60871,https://doi.org/10.15454/OYOSWH,AO14021,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"76,58",
2,2886562,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,60871,https://doi.org/10.15454/OYOSWH,AO14021,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"74,24",
2,2886498,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,60991,https://doi.org/10.15454/ODX7BB,CF13016,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"90,29",
1,2886497,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,60991,https://doi.org/10.15454/ODX7BB,CF13016,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"91,28",
1,2886553,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61039,https://doi.org/10.15454/T1DLTW,AO14022,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"100,16",
2,2886554,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61039,https://doi.org/10.15454/T1DLTW,AO14022,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"100,05",
2,2886504,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"76,45",
1,2886503,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"74,56",
1,2886569,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,27030,https://doi.org/10.15454/SFNXCW,AREZZO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"94,77",
2,2886570,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,27030,https://doi.org/10.15454/SFNXCW,AREZZO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"89,62",
2,2886524,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61987,https://doi.org/10.15454/FDBTWR,AO14012,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"89,24",
1,2886517,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61971,https://doi.org/10.15454/O3PVS1,AO14011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"81,86",
2,2886518,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61971,https://doi.org/10.15454/O3PVS1,AO14011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"79,85",
1,2886541,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61005,https://doi.org/10.15454/ONQVGT,CF13042,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"82,32",
2,2886542,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61005,https://doi.org/10.15454/ONQVGT,CF13042,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"80,77",
1,2886505,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61065,https://doi.org/10.15454/IEJHD9,CF13057,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"99,79",
2,2886506,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61065,https://doi.org/10.15454/IEJHD9,CF13057,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"102,16",
2,2886500,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61289,https://doi.org/10.15454/SINHNW,DI14003,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"73,99",
1,2886499,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61289,https://doi.org/10.15454/SINHNW,DI14003,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"79,04",
2,2886556,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61398,https://doi.org/10.15454/HEUAIP,EM13073,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"85,68",
1,2886555,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61398,https://doi.org/10.15454/HEUAIP,EM13073,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"83,57",
2,2886496,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61370,https://doi.org/10.15454/IO8K98,EM12595,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"78,65",
1,2886495,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61370,https://doi.org/10.15454/IO8K98,EM12595,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"84,81",
2,2886510,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61664,https://doi.org/10.15454/OYADUC,RE13093,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"101,11",
1,2886509,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61664,https://doi.org/10.15454/OYADUC,RE13093,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"100,81",
1,2886513,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61678,https://doi.org/10.15454/GQP9HA,RE13094,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"107,65",
2,2886514,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61678,https://doi.org/10.15454/GQP9HA,RE13094,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"108,23",
1,2886511,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61691,https://doi.org/10.15454/MEO27U,RE13095,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"88,78",
2,2886512,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61691,https://doi.org/10.15454/MEO27U,RE13095,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"92,52",
1,2886519,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61955,https://doi.org/10.15454/FQDNVS,AO14010,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"68,1",
2,2886520,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,61955,https://doi.org/10.15454/FQDNVS,AO14010,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"64,2",
1,2886521,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62003,https://doi.org/10.15454/UIHLJL,AO14013,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,74,
2,2886522,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62003,https://doi.org/10.15454/UIHLJL,AO14013,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"71,49",
1,2886527,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62034,https://doi.org/10.15454/RWXBD7,AO14014,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"83,64",
2,2886528,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62034,https://doi.org/10.15454/RWXBD7,AO14014,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"85,23",
1,2886535,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62112,https://doi.org/10.15454/CYS1KY,AO14018,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"83,82",
2,2886536,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62112,https://doi.org/10.15454/CYS1KY,AO14018,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"78,7",
2,2886530,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62096,https://doi.org/10.15454/JY3UZ7,AO14017,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"91,69",
1,2886529,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62096,https://doi.org/10.15454/JY3UZ7,AO14017,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"90,18",
2,2886526,BTH_Rennes_2014_SetB2,BTH_Rennes_2014_SetB2,62064,https://doi.org/10.15454/1MJ4QE,AO14015,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"89,27",
