observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2844617,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,27788,https://doi.org/10.15454/72PHHY,CF07018,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"10,18",,"80,92",
1,2844567,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"9,34",,"98,31",
2,2844568,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"9,1",,"103,9",
1,2844645,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"10,34",,"93,08",
2,2844648,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"10,26",,"98,87",
2,2844646,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2010,"9,73",,"83,7",
1,2844647,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,11,,"95,58",
2,2844632,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,49021,https://doi.org/10.15454/JP7IQ2,AO10001,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"9,56",,"99,68",
1,2844631,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,49021,https://doi.org/10.15454/JP7IQ2,AO10001,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"9,71",,"95,8",
2,2844630,BTH_Clermont-Ferrand_2010_SetA1,BTH_Clermont-Ferrand_2010_SetA1,49021,https://doi.org/10.15454/JP7IQ2,AO10001,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2010,"8,99",,82,
