observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI02022itkfi,2781896,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49030,gnpis_pui:holding-921_taxon-4898_accession-49030,DI02022,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"108,7",,75,
DI02016itknt,2781801,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48370,gnpis_pui:holding-921_taxon-4898_accession-48370,DI02016,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"101,8",,"72,3",
RE01078itkt,2781811,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48557,gnpis_pui:holding-921_taxon-4898_accession-48557,RE01078,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,8",,"82,8",
DI02013itkfi,2781803,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48397,gnpis_pui:holding-921_taxon-4898_accession-48397,DI02013,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"108,8",,"75,1",
DI02020itkt,2781892,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49478,gnpis_pui:holding-921_taxon-4898_accession-49478,DI02020,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,9",,"90,1",
DI02020itkfi,2781890,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49478,gnpis_pui:holding-921_taxon-4898_accession-49478,DI02020,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"104,5",,"72,1",
RE01073itkt,2781826,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48594,gnpis_pui:holding-921_taxon-4898_accession-48594,RE01073,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,7",,"83,6",
RE01073itkfi,2781824,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48594,gnpis_pui:holding-921_taxon-4898_accession-48594,RE01073,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,109,,"75,3",
Chargeritkfi,2781878,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"99,4",,"68,7",
DI02020itknt,2781891,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49478,gnpis_pui:holding-921_taxon-4898_accession-49478,DI02020,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"102,6",,"72,8",
Chargeritknt,2781879,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"93,4",,"66,3",
EM01162itkt,2781865,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49043,gnpis_pui:holding-921_taxon-4898_accession-49043,EM01162,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,6",,"91,7",
DI02021itkfi,2781893,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49148,gnpis_pui:holding-921_taxon-4898_accession-49148,DI02021,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"94,6",,"65,3",
RE01073itknt,2781825,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48594,gnpis_pui:holding-921_taxon-4898_accession-48594,RE01073,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"108,5",,"77,1",
RE01025itknt,2781885,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49682,gnpis_pui:holding-921_taxon-4898_accession-49682,RE01025,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"106,5",,"75,6",
DI02013itknt,2781804,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48397,gnpis_pui:holding-921_taxon-4898_accession-48397,DI02013,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"94,1",,"66,8",
DI02012itkfi,2781806,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49673,gnpis_pui:holding-921_taxon-4898_accession-49673,DI02012,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"113,9",,"78,7",
EM01156itknt,2781918,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49085,gnpis_pui:holding-921_taxon-4898_accession-49085,EM01156,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"102,7",,"72,9",
DI02019itkt,2781814,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48627,gnpis_pui:holding-921_taxon-4898_accession-48627,DI02019,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,9",,"87,4",
RE01025itkt,2781886,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49682,gnpis_pui:holding-921_taxon-4898_accession-49682,RE01025,VIRTUAL_TRIAL,,,,,,,,treated,2002,"102,6",,"92,6",
RE01025itkfi,2781884,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49682,gnpis_pui:holding-921_taxon-4898_accession-49682,RE01025,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"112,8",,"77,9",
DI02019itknt,2781813,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48627,gnpis_pui:holding-921_taxon-4898_accession-48627,DI02019,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"104,7",,"74,3",
DI02019itkfi,2781812,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48627,gnpis_pui:holding-921_taxon-4898_accession-48627,DI02019,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"108,6",,75,
RE01029itkfi,2781887,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48749,gnpis_pui:holding-921_taxon-4898_accession-48749,RE01029,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"103,2",,"71,2",
PR22R28itkt,2781850,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48973,https://doi.org/10.15454/PFCMDV,PR22R28,VIRTUAL_TRIAL,,,,,,,,treated,2002,106,,"95,6",
EM01216itkt,2781868,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49019,gnpis_pui:holding-921_taxon-4898_accession-49019,EM01216,VIRTUAL_TRIAL,,,,,,,,treated,2002,"109,9",,"99,1",
EM01216itkfi,2781866,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49019,gnpis_pui:holding-921_taxon-4898_accession-49019,EM01216,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"112,1",,"77,4",
PR22R28itkfi,2781848,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48973,https://doi.org/10.15454/PFCMDV,PR22R28,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,106,,"73,1",
EM01216itknt,2781867,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49019,gnpis_pui:holding-921_taxon-4898_accession-49019,EM01216,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"113,7",,"80,7",
EM01156itkt,2781919,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49085,gnpis_pui:holding-921_taxon-4898_accession-49085,EM01156,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,1",,"88,5",
Soissonsitkfi,2781908,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"87,3",,"60,3",
EM01138itkt,2781922,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49418,gnpis_pui:holding-921_taxon-4898_accession-49418,EM01138,VIRTUAL_TRIAL,,,,,,,,treated,2002,"102,8",,"92,7",
EM01138itkfi,2781920,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49418,gnpis_pui:holding-921_taxon-4898_accession-49418,EM01138,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,92,,"63,5",
Apacheitkt,2781859,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2002,"114,3",,"103,1",
Soissonsitknt,2781909,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"88,9",,"63,1",
PR22R28itknt,2781849,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48973,https://doi.org/10.15454/PFCMDV,PR22R28,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"112,5",,"79,9",
Soissonsitkt,2781910,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,1",,"86,7",
EM01138itknt,2781921,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49418,gnpis_pui:holding-921_taxon-4898_accession-49418,EM01138,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"86,9",,"61,7",
Apacheitknt,2781858,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"113,9",,"80,9",
Brandoitknt,2781846,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"99,6",,"70,8",
EM01150itknt,2781906,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49276,gnpis_pui:holding-921_taxon-4898_accession-49276,EM01150,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"112,7",,80,
Brandoitkfi,2781845,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"95,7",,"66,1",
Apacheitkfi,2781857,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"113,8",,"78,5",
EM01150itkt,2781907,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49276,gnpis_pui:holding-921_taxon-4898_accession-49276,EM01150,VIRTUAL_TRIAL,,,,,,,,treated,2002,"106,9",,"96,4",
EM01150itkfi,2781905,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49276,gnpis_pui:holding-921_taxon-4898_accession-49276,EM01150,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"116,5",,"80,5",
DI02021itkt,2781895,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49148,gnpis_pui:holding-921_taxon-4898_accession-49148,DI02021,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,2",,"91,3",
DI02021itknt,2781894,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49148,gnpis_pui:holding-921_taxon-4898_accession-49148,DI02021,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"96,8",,"68,8",
DI02014itkt,2781796,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49306,gnpis_pui:holding-921_taxon-4898_accession-49306,DI02014,VIRTUAL_TRIAL,,,,,,,,treated,2002,"103,9",,"93,7",
DI02014itkfi,2781794,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49306,gnpis_pui:holding-921_taxon-4898_accession-49306,DI02014,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"98,2",,"67,8",
EM01288itknt,2781915,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49281,gnpis_pui:holding-921_taxon-4898_accession-49281,EM01288,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"106,9",,"75,9",
Brandoitkt,2781847,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,,,,treated,2002,"107,7",,"97,1",
DI02014itknt,2781795,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49306,gnpis_pui:holding-921_taxon-4898_accession-49306,DI02014,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"102,1",,"72,5",
EM01288itkfi,2781914,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49281,gnpis_pui:holding-921_taxon-4898_accession-49281,EM01288,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"117,2",,"80,9",
EM01156itkfi,2781917,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49085,gnpis_pui:holding-921_taxon-4898_accession-49085,EM01156,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"104,9",,"72,4",
EM01288itkt,2781916,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49281,gnpis_pui:holding-921_taxon-4898_accession-49281,EM01288,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,4",,"87,9",
RE01029itkt,2781889,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48749,gnpis_pui:holding-921_taxon-4898_accession-48749,RE01029,VIRTUAL_TRIAL,,,,,,,,treated,2002,107,,"96,5",
RE01029itknt,2781888,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48749,gnpis_pui:holding-921_taxon-4898_accession-48749,RE01029,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"101,1",,"71,8",
Isengrainitkt,2781904,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2002,99,,"89,3",
EM01206itkfi,2781836,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48429,gnpis_pui:holding-921_taxon-4898_accession-48429,EM01206,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"106,7",,"73,7",
CF01196itknt,2781843,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49532,gnpis_pui:holding-921_taxon-4898_accession-49532,CF01196,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"94,6",,"67,2",
CF01196itkfi,2781842,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49532,gnpis_pui:holding-921_taxon-4898_accession-49532,CF01196,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"108,9",,"75,2",
CF00080itknt,2781822,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26050,https://doi.org/10.15454/MPDL1F,CF00080,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"98,9",,"70,2",
CF01196itkt,2781844,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49532,gnpis_pui:holding-921_taxon-4898_accession-49532,CF01196,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,3",,"88,7",
CF00080itkfi,2781821,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26050,https://doi.org/10.15454/MPDL1F,CF00080,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"107,5",,"74,2",
EM01206itkt,2781838,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48429,gnpis_pui:holding-921_taxon-4898_accession-48429,EM01206,VIRTUAL_TRIAL,,,,,,,,treated,2002,"106,1",,"95,7",
EM01206itknt,2781837,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48429,gnpis_pui:holding-921_taxon-4898_accession-48429,EM01206,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"102,9",,"73,1",
Isengrainitkfi,2781902,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"99,5",,"68,7",
CF01184itkt,2781901,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49268,gnpis_pui:holding-921_taxon-4898_accession-49268,CF01184,VIRTUAL_TRIAL,,,,,,,,treated,2002,"103,1",,93,
DI02012itkt,2781808,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49673,gnpis_pui:holding-921_taxon-4898_accession-49673,DI02012,VIRTUAL_TRIAL,,,,,,,,treated,2002,"104,3",,"94,1",
RE01031itknt,2781852,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49543,gnpis_pui:holding-921_taxon-4898_accession-49543,RE01031,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"96,5",,"68,5",
CF00080itkt,2781823,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26050,https://doi.org/10.15454/MPDL1F,CF00080,VIRTUAL_TRIAL,,,,,,,,treated,2002,"109,1",,"98,4",
Isengrainitknt,2781903,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"103,8",,"73,7",
CF01184itkfi,2781899,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49268,gnpis_pui:holding-921_taxon-4898_accession-49268,CF01184,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"111,1",,"76,7",
DI02018itknt,2781816,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49736,gnpis_pui:holding-921_taxon-4898_accession-49736,DI02018,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"100,7",,"71,5",
CF01184itknt,2781900,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49268,gnpis_pui:holding-921_taxon-4898_accession-49268,CF01184,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"98,3",,"69,8",
DI02018itkfi,2781815,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49736,gnpis_pui:holding-921_taxon-4898_accession-49736,DI02018,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"97,4",,"67,2",
CF00037itkt,2781874,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48714,gnpis_pui:holding-921_taxon-4898_accession-48714,CF00037,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,5",,"88,9",
RE01027itkt,2781820,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48707,gnpis_pui:holding-921_taxon-4898_accession-48707,RE01027,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,5",,"91,5",
RE01027itknt,2781819,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48707,gnpis_pui:holding-921_taxon-4898_accession-48707,RE01027,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,108,,"76,7",
RE01027itkfi,2781818,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48707,gnpis_pui:holding-921_taxon-4898_accession-48707,RE01027,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"103,7",,"71,6",
CF00037itknt,2781873,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48714,gnpis_pui:holding-921_taxon-4898_accession-48714,CF00037,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"89,9",,"63,9",
DI02018itkt,2781817,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49736,gnpis_pui:holding-921_taxon-4898_accession-49736,DI02018,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,2",,"86,8",
RE01041itkfi,2781881,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48880,gnpis_pui:holding-921_taxon-4898_accession-48880,RE01041,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"81,6",,"56,3",
RE01030itkt,2781835,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49636,gnpis_pui:holding-921_taxon-4898_accession-49636,RE01030,VIRTUAL_TRIAL,,,,,,,,treated,2002,"108,2",,"97,6",
RE01030itkfi,2781833,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49636,gnpis_pui:holding-921_taxon-4898_accession-49636,RE01030,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"97,9",,"67,6",
EM01152itkt,2781913,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48802,gnpis_pui:holding-921_taxon-4898_accession-48802,EM01152,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,3",,"78,8",
EM01152itkfi,2781911,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48802,gnpis_pui:holding-921_taxon-4898_accession-48802,EM01152,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"98,8",,"68,2",
CF01120itkfi,2781875,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"91,4",,"63,1",
DI02012itknt,2781807,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,49673,gnpis_pui:holding-921_taxon-4898_accession-49673,DI02012,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"100,7",,"71,5",
EM01152itknt,2781912,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48802,gnpis_pui:holding-921_taxon-4898_accession-48802,EM01152,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"98,2",,"69,7",
RE01037itknt,2781831,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26096,https://doi.org/10.15454/9ZI12M,RE01037,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,103,,"73,2",
CF01120itkt,2781877,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,VIRTUAL_TRIAL,,,,,,,,treated,2002,"106,4",,"95,9",
RE01041itknt,2781882,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48880,gnpis_pui:holding-921_taxon-4898_accession-48880,RE01041,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"88,4",,"62,8",
CF01120itknt,2781876,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"85,4",,"60,6",
