observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2803550,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,48678,gnpis_pui:holding-921_taxon-4898_accession-48678,LM03004,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"66,19",
1,2803477,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"78,5",
2,2803476,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2005,"72,3",
1,2803475,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2005,"70,7",
2,2803478,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"74,5",
1,2803505,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26796,https://doi.org/10.15454/FR99SD,CF03163,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"66,08",
2,2803504,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26796,https://doi.org/10.15454/FR99SD,CF03163,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2005,"62,88",
2,2803506,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26796,https://doi.org/10.15454/FR99SD,CF03163,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"77,51",
1,2803503,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26796,https://doi.org/10.15454/FR99SD,CF03163,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2005,"62,48",
1,2803459,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26794,https://doi.org/10.15454/NWP5WQ,CF03102,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2005,"68,96",
1,2803461,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26794,https://doi.org/10.15454/NWP5WQ,CF03102,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"70,39",
2,2803462,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26794,https://doi.org/10.15454/NWP5WQ,CF03102,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"66,51",
2,2803460,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26794,https://doi.org/10.15454/NWP5WQ,CF03102,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2005,"70,68",
2,2803524,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26793,https://doi.org/10.15454/0WBMV0,CF01046,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2005,"74,75",
2,2803526,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26793,https://doi.org/10.15454/0WBMV0,CF01046,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"76,02",
1,2803525,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26793,https://doi.org/10.15454/0WBMV0,CF01046,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"73,07",
1,2803523,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26793,https://doi.org/10.15454/0WBMV0,CF01046,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2005,"68,74",
2,2803454,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"65,33",
2,2803452,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2005,"65,45",
1,2803453,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"64,61",
1,2803451,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2005,"65,37",
2,2803482,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"82,37",
1,2803481,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"77,79",
1,2803479,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2005,"77,49",
2,2803480,BTH_Lusignan_2005_SetA1,BTH_Lusignan_2005_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2005,"80,35",
