observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2848673,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27313,https://doi.org/10.15454/SGNING,DI09016,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2010,,,"109,84",
2,2848564,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27308,https://doi.org/10.15454/4AWT90,RE08030,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2010,"10,89",,"84,68",
2,2848676,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27313,https://doi.org/10.15454/SGNING,DI09016,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"10,51",,"109,13",
1,2848675,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27313,https://doi.org/10.15454/SGNING,DI09016,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"9,85",,"96,95",
2,2848674,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27313,https://doi.org/10.15454/SGNING,DI09016,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2010,,,"107,77",
1,2848671,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27313,https://doi.org/10.15454/SGNING,DI09016,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"10,1",,"95,9",
2,2848670,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27311,https://doi.org/10.15454/4DNWV7,CF08106,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"11,08",,"94,61",
1,2848669,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27311,https://doi.org/10.15454/4DNWV7,CF08106,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"11,94",,"101,33",
1,2848665,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27311,https://doi.org/10.15454/4DNWV7,CF08106,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"11,88",,"82,07",
1,2848567,BTH_Rennes_2010_SetA2,BTH_Rennes_2010_SetA2,27308,https://doi.org/10.15454/4AWT90,RE08030,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"11,16",,"103,62",
