observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2786398,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"11,18",,"91,01",
1,2786312,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,49154,https://doi.org/10.15454/X4XFZS,Ressor,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2003,,,"81,6",
1,2786310,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,49154,https://doi.org/10.15454/X4XFZS,Ressor,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"10,66",,"79,33",
2,2786247,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2003,,,"88,35",
1,2786246,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2003,,,"86,96",
1,2786244,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"9,75",,"83,43",
2,2786303,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"9,71",,"95,86",
1,2786300,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2003,,,"80,84",
1,2786302,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"10,17",,"99,49",
2,2786301,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2003,,,"81,37",
2,2786299,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2003,"10,27",,"78,32",
1,2786298,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"9,35",,"76,32",
1,2786344,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26102,https://doi.org/10.15454/WNKZ9X,EM00072,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"10,7",,"96,41",
1,2786340,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26102,https://doi.org/10.15454/WNKZ9X,EM00072,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"10,01",,"82,91",
2,2786345,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26102,https://doi.org/10.15454/WNKZ9X,EM00072,REPLICATION,2,,,,,,REPLICATION:2,treated,2003,"10,39",,"102,67",
2,2786343,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26102,https://doi.org/10.15454/WNKZ9X,EM00072,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2003,,,"86,79",
1,2786342,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26102,https://doi.org/10.15454/WNKZ9X,EM00072,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2003,,,"79,52",
2,2786341,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26102,https://doi.org/10.15454/WNKZ9X,EM00072,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2003,"9,62",,"86,59",
1,2786222,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2003,,,"95,35",
1,2786224,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,1,,,,,,REPLICATION:1,treated,2003,"10,35",,"103,98",
2,2786223,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2003,,,"102,86",
2,2786221,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2003,"10,82",,"88,25",
1,2786220,BTH_Rennes_2003_SetA1,BTH_Rennes_2003_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2003,"10,45",,"94,22",
