observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2829936,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27833,https://doi.org/10.15454/QCSBFW,RE06130,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"11,48",,"81,03",
1,2830060,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,61759,https://doi.org/10.15454/SFPRAV,DI07019,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"10,11",,"101,69",
2,2830059,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,61759,https://doi.org/10.15454/SFPRAV,DI07019,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2008,,,"83,12",
2,2829975,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2008,,,"81,82",
2,2829973,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"10,7",,"90,15",
1,2829976,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"9,84",,"102,05",
1,2829974,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2008,,,"87,82",
2,2829977,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"10,25",,"102,98",
1,2829972,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"10,48",,"87,17",
1,2830036,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"12,11",,"91,23",
2,2830033,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"11,79",,"73,58",
1,2830032,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"11,67",,71,
2,2830037,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"12,25",,"89,7",
1,2830034,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2008,,,"79,82",
2,2830035,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2008,,,"74,11",
1,2830114,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27264,https://doi.org/10.15454/ILREHV,RE06048,REPLICATION,1,,,,,,REPLICATION:1,treated,2008,"11,98",,"95,52",
1,2830112,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27264,https://doi.org/10.15454/ILREHV,RE06048,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2008,,,"86,88",
2,2830111,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27264,https://doi.org/10.15454/ILREHV,RE06048,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"11,27",,"87,92",
1,2830110,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27264,https://doi.org/10.15454/ILREHV,RE06048,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"10,97",,"85,52",
2,2830113,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27264,https://doi.org/10.15454/ILREHV,RE06048,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2008,,,"79,85",
2,2830115,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27264,https://doi.org/10.15454/ILREHV,RE06048,REPLICATION,2,,,,,,REPLICATION:2,treated,2008,"12,05",,"99,92",
1,2830076,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27067,https://doi.org/10.15454/739FBM,CF06193,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2008,,,"75,51",
1,2830074,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27067,https://doi.org/10.15454/739FBM,CF06193,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2008,"10,78",,"84,76",
2,2830075,BTH_Estrées-Mons_2008_SetA2,BTH_Estrées-Mons_2008_SetA2,27067,https://doi.org/10.15454/739FBM,CF06193,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2008,"10,71",,"84,04",
