observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2825518,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,27819,https://doi.org/10.15454/SA4R8B,EM06233,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"56,92",
1,2825516,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,49487,gnpis_pui:holding-921_taxon-4898_accession-49487,CF06277,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"43,93",
2,2825517,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,49487,gnpis_pui:holding-921_taxon-4898_accession-49487,CF06277,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"61,56",
2,2825457,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,27068,https://doi.org/10.15454/PIPBFU,CF06227,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"66,33",
1,2825456,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,27068,https://doi.org/10.15454/PIPBFU,CF06227,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"53,42",
2,2825513,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,27069,https://doi.org/10.15454/PBD8PO,CF06230,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"51,63",
1,2825512,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,27069,https://doi.org/10.15454/PBD8PO,CF06230,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"48,7",
1,2825450,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,49134,https://doi.org/10.15454/CCJCNN,RE06139,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"58,1",
2,2825451,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,49134,https://doi.org/10.15454/CCJCNN,RE06139,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"62,04",
2,2825465,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,48615,gnpis_pui:holding-921_taxon-4898_accession-48615,AO07001,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"35,05",
1,2825464,BTH_Dijon_2007_SetB3,BTH_Dijon_2007_SetB3,48615,gnpis_pui:holding-921_taxon-4898_accession-48615,AO07001,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"49,82",
