observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
Ressor,2775833,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,49154,https://doi.org/10.15454/X4XFZS,Ressor,VIRTUAL_TRIAL,,,,,,,,2002,5,
CF99005,2775834,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,75767,https://doi.org/10.15454/BZFZDO,CF99005,VIRTUAL_TRIAL,,,,,,,,2002,4,
RE99113,2775823,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,26003,https://doi.org/10.15454/6DEZEC,RE99113,VIRTUAL_TRIAL,,,,,,,,2002,4,
RE99009,2775840,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,26000,https://doi.org/10.15454/VOIVEZ,RE99009,VIRTUAL_TRIAL,,,,,,,,2002,5,
CF00193,2775811,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,25895,https://doi.org/10.15454/WTZMDS,CF00193,VIRTUAL_TRIAL,,,,,,,,2002,6,
CF00189,2775821,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,25896,https://doi.org/10.15454/RWJVRH,CF00189,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
CF99105,2775839,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,25897,https://doi.org/10.15454/J6YB10,CF99105,VIRTUAL_TRIAL,,,,,,,,2002,5,
RE99102,2775818,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,26002,https://doi.org/10.15454/4NCDUP,RE99102,VIRTUAL_TRIAL,,,,,,,,2002,"6,5",
DI9714,2775817,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,25900,https://doi.org/10.15454/FRB0LL,DI9714,VIRTUAL_TRIAL,,,,,,,,2002,4,
AO-STRU97/1370,2775814,BTH_Chaux_des_Prés_2002_SetA1,BTH_Chaux_des_Prés_2002_SetA1,48892,gnpis_pui:holding-921_taxon-4898_accession-48892,AO-STRU97/1370,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
