observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2775900,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,48935,https://doi.org/10.15454/KCTYDW,CF99075,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"11,2766609",,"75,86",
2,2775936,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,49154,https://doi.org/10.15454/X4XFZS,Ressor,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"11,7245932",,"71,49",
2,2775954,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"10,6243267",,"55,87",
2,2775956,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"10,9623985",,"73,67",
1,2775953,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"10,479578",,"61,02",
1,2775955,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26106,https://doi.org/10.15454/MAUZZM,DI00010,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"11,9813576",,"81,44",
2,2775852,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"10,5320587",,"78,28",
1,2775851,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"10,9276791",,"81,15",
2,2775850,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"10,1682396",,"59,44",
1,2775849,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26108,https://doi.org/10.15454/MTMO4R,EM00002,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"10,0566416",,"64,74",
2,2775864,BTH_Dijon_2002_SetA1,BTH_Dijon_2002_SetA1,26107,https://doi.org/10.15454/IJHBYL,DI00024,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"11,909997",,"85,89",
