observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
EM08147,2851491,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49183,gnpis_pui:holding-921_taxon-4898_accession-49183,EM08147,VIRTUAL_TRIAL,,,,,,,,2010,4,
EM08012,2851504,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49328,gnpis_pui:holding-921_taxon-4898_accession-49328,EM08012,VIRTUAL_TRIAL,,,,,,,,2010,"6,5",
DI10012,2851481,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48684,gnpis_pui:holding-921_taxon-4898_accession-48684,DI10012,VIRTUAL_TRIAL,,,,,,,,2010,"1,5",
EM08222,2851490,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49122,gnpis_pui:holding-921_taxon-4898_accession-49122,EM08222,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
HadmF11340,2851499,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49601,gnpis_pui:holding-921_taxon-4898_accession-49601,HadmF11340,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
CF09226,2851516,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48589,gnpis_pui:holding-921_taxon-4898_accession-48589,CF09226,VIRTUAL_TRIAL,,,,,,,,2010,5,
Apache,2851495,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2010,3,
CF09284,2851480,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49521,gnpis_pui:holding-921_taxon-4898_accession-49521,CF09284,VIRTUAL_TRIAL,,,,,,,,2010,4,
CF09257,2851511,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48873,gnpis_pui:holding-921_taxon-4898_accession-48873,CF09257,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
Caphorn,2851501,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
EM09320,2851486,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48354,https://doi.org/10.15454/V82MUD,EM09320,VIRTUAL_TRIAL,,,,,,,,2010,"1,5",
HadmF11326,2851494,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,60787,https://doi.org/10.15454/LLIFSS,HadmF11326,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
DI10014,2851479,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48493,gnpis_pui:holding-921_taxon-4898_accession-48493,DI10014,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
RE09084,2851498,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48758,gnpis_pui:holding-921_taxon-4898_accession-48758,RE09084,VIRTUAL_TRIAL,,,,,,,,2010,"4,5",
RE09074,2851487,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48534,gnpis_pui:holding-921_taxon-4898_accession-48534,RE09074,VIRTUAL_TRIAL,,,,,,,,2010,"7,5",
Bermude,2851489,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
RE09080,2851496,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48783,gnpis_pui:holding-921_taxon-4898_accession-48783,RE09080,VIRTUAL_TRIAL,,,,,,,,2010,"5,5",
AO10026,2851507,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49315,https://doi.org/10.15454/WVJ13N,AO10026,VIRTUAL_TRIAL,,,,,,,,2010,3,
AO10028,2851503,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48794,https://doi.org/10.15454/1IPVTN,AO10028,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
EM08215,2851514,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49231,gnpis_pui:holding-921_taxon-4898_accession-49231,EM08215,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
DI10017,2851484,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48346,gnpis_pui:holding-921_taxon-4898_accession-48346,DI10017,VIRTUAL_TRIAL,,,,,,,,2010,"4,5",
CF09206,2851512,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48768,gnpis_pui:holding-921_taxon-4898_accession-48768,CF09206,VIRTUAL_TRIAL,,,,,,,,2010,1,
DI10016,2851478,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49397,gnpis_pui:holding-921_taxon-4898_accession-49397,DI10016,VIRTUAL_TRIAL,,,,,,,,2010,4,
CF09216,2851497,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48561,gnpis_pui:holding-921_taxon-4898_accession-48561,CF09216,VIRTUAL_TRIAL,,,,,,,,2010,4,
Stru061884,2851510,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,48384,gnpis_pui:holding-921_taxon-4898_accession-48384,Stru061884,VIRTUAL_TRIAL,,,,,,,,2010,"1,5",
AO10024,2851505,BTH_Chaux_des_Prés_2010_SetB3,BTH_Chaux_des_Prés_2010_SetB3,49722,gnpis_pui:holding-921_taxon-4898_accession-49722,AO10024,VIRTUAL_TRIAL,,,,,,,,2010,2,
