observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2885564,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"102,84",
1,2885563,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"91,52",
2,2885532,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,61955,https://doi.org/10.15454/FQDNVS,AO14010,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"99,92",
2,2885560,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"98,37",
1,2885559,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"99,83",
1,2885531,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,61955,https://doi.org/10.15454/FQDNVS,AO14010,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"101,51",
2,2885570,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"122,27",
1,2885569,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"108,14",
1,2885551,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,48911,gnpis_pui:holding-921_taxon-4898_accession-48911,CF13045,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"99,42",
1,2885511,BTH_Clermont-Ferrand_2014_SetB2,BTH_Clermont-Ferrand_2014_SetB2,61289,https://doi.org/10.15454/SINHNW,DI14003,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"112,82",
