observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2806189,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,27041,https://doi.org/10.15454/VQLTLY,EM04145,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"71,7",
2,2806214,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,48531,https://doi.org/10.15454/5QJOWB,EM04181,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"83,7",
1,2806213,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,48531,https://doi.org/10.15454/5QJOWB,EM04181,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"82,2",
1,2806241,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,49480,gnpis_pui:holding-921_taxon-4898_accession-49480,DI05001,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"77,1",
2,2806242,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,49480,gnpis_pui:holding-921_taxon-4898_accession-49480,DI05001,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"73,1",
2,2806224,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,26829,https://doi.org/10.15454/NMOYD6,RE03019,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"79,2",
1,2806223,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,26829,https://doi.org/10.15454/NMOYD6,RE03019,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"76,3",
2,2806176,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,26830,https://doi.org/10.15454/6V5ULG,RE04009,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"78,8",
1,2806175,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,26830,https://doi.org/10.15454/6V5ULG,RE04009,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"78,2",
1,2806197,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,48943,gnpis_pui:holding-921_taxon-4898_accession-48943,EM04115,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,74,
2,2806198,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,48943,gnpis_pui:holding-921_taxon-4898_accession-48943,EM04115,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"64,5",
1,2806217,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"84,5",
2,2806218,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"78,4",
2,2806234,BTH_Clermont-Ferrand_2005_SetB1,BTH_Clermont-Ferrand_2005_SetB1,48604,gnpis_pui:holding-921_taxon-4898_accession-48604,DI05005,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"80,5",
