observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
Farandoleitkfi,2797045,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,98,,"87,6",
LM03002itkfi,2797029,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49261,gnpis_pui:holding-921_taxon-4898_accession-49261,LM03002,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"94,7",,"84,7",
CF03444itkfi,2797026,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49239,gnpis_pui:holding-921_taxon-4898_accession-49239,CF03444,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"91,9",,"82,2",
EM02429itkfi,2797034,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48367,gnpis_pui:holding-921_taxon-4898_accession-48367,EM02429,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"90,2",,"80,7",
Isengrainitkfi,2797066,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,109,,"97,5",
LM03004itkfi,2797031,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48678,gnpis_pui:holding-921_taxon-4898_accession-48678,LM03004,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"97,9",,"87,6",
CF03228itkfi,2797047,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49099,gnpis_pui:holding-921_taxon-4898_accession-49099,CF03228,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"85,2",,"76,2",
EM02414itkfi,2797024,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48533,gnpis_pui:holding-921_taxon-4898_accession-48533,EM02414,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,88,,"78,7",
EM01068itkfi,2797039,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,26803,https://doi.org/10.15454/ADFR47,EM01068,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"103,5",,"92,6",
DI04004itkfi,2797060,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49220,gnpis_pui:holding-921_taxon-4898_accession-49220,DI04004,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,85,,76,
DI04006itkfi,2797062,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48441,gnpis_pui:holding-921_taxon-4898_accession-48441,DI04006,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,84,,"75,1",
RE03108itkfi,2797035,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48423,https://doi.org/10.15454/5BUDKG,RE03108,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"86,6",,"77,5",
LM03001itkfi,2797027,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48818,gnpis_pui:holding-921_taxon-4898_accession-48818,LM03001,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"97,9",,"87,6",
EM01308itkfi,2797038,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"90,3",,"80,8",
EM01104.4itkfi,2797063,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49267,gnpis_pui:holding-921_taxon-4898_accession-49267,EM01104.4,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"84,9",,76,
DI04007itkfi,2797040,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49591,gnpis_pui:holding-921_taxon-4898_accession-49591,DI04007,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"94,3",,"84,4",
DI04003itkfi,2797067,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49560,gnpis_pui:holding-921_taxon-4898_accession-49560,DI04003,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"96,9",,"86,7",
RE02099itkfi,2797054,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,26395,https://doi.org/10.15454/3KYGFX,RE02099,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"101,7",,91,
RE03126itkfi,2797037,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49627,gnpis_pui:holding-921_taxon-4898_accession-49627,RE03126,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"82,1",,"73,4",
EM03017itkfi,2797055,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48881,gnpis_pui:holding-921_taxon-4898_accession-48881,EM03017,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,93,,"83,2",
Apacheitkfi,2797051,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"102,6",,"91,8",
CF03104itkfi,2797046,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,26795,https://doi.org/10.15454/VI1CVR,CF03104,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"90,1",,"80,6",
EM01058.3itkfi,2797052,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49582,gnpis_pui:holding-921_taxon-4898_accession-49582,EM01058.3,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"84,2",,"75,3",
DI04001itkfi,2797064,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48999,gnpis_pui:holding-921_taxon-4898_accession-48999,DI04001,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"90,2",,"80,7",
RE02093itkfi,2797059,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48606,gnpis_pui:holding-921_taxon-4898_accession-48606,RE02093,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"97,2",,87,
CF03120itkfi,2797028,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,49695,gnpis_pui:holding-921_taxon-4898_accession-49695,CF03120,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,88,,"78,7",
EM01105.1itkfi,2797053,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48967,gnpis_pui:holding-921_taxon-4898_accession-48967,EM01105.1,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"88,2",,"78,9",
DI04002itkfi,2797065,BTH_Colmar_2004_SetB1,BTH_Colmar_2004_SetB1,48882,gnpis_pui:holding-921_taxon-4898_accession-48882,DI04002,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"95,3",,"85,3",
