observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2783625,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48372,gnpis_pui:holding-921_taxon-4898_accession-48372,DI02030,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"113,54",
2,2783624,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48372,gnpis_pui:holding-921_taxon-4898_accession-48372,DI02030,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"86,54",
1,2783745,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"108,63",
2,2783744,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"84,88",
1,2783685,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"101,99",
2,2783716,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49635,gnpis_pui:holding-921_taxon-4898_accession-49635,RE02105,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"75,4",
1,2783683,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"84,03",
2,2783712,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"86,97",
2,2783686,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"100,83",
2,2783684,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"81,21",
2,2783742,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,111,
1,2783741,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"116,62",
1,2783739,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"96,83",
1,2783649,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26098,https://doi.org/10.15454/AX4FXK,RE01092,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"105,29",
1,2783713,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"105,27",
2,2783740,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"92,91",
1,2783601,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"111,08",
1,2783599,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"68,57",
2,2783602,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"110,45",
1,2783711,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"86,65",
2,2783714,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"106,1",
2,2783600,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"91,32",
1,2783629,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"102,09",
2,2783628,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"74,56",
1,2783717,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49635,gnpis_pui:holding-921_taxon-4898_accession-49635,RE02105,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"99,44",
1,2783627,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"83,25",
2,2783718,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49635,gnpis_pui:holding-921_taxon-4898_accession-49635,RE02105,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"102,46",
2,2783630,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"101,13",
1,2783701,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48932,gnpis_pui:holding-921_taxon-4898_accession-48932,EM01346,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"104,31",
