observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2842071,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2009,"9,57",,"54,5",
1,2842047,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2009,"8,51",,"65,6",
1,2842087,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2009,"8,73",,"71,3",
2,2842074,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,treated,2009,"9,85",,"82,4",
1,2842135,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,61602,https://doi.org/10.15454/VNDARA,DI09010,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2009,"9,58",,"64,1",
2,2842012,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2009,"8,17",,"68,3",
1,2842151,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2009,"10,21",,60,
2,2842014,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,treated,2009,"8,78",,"94,6",
1,2842011,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2009,"8,93",,"63,6",
1,2842013,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,treated,2009,"8,84",,"97,2",
1,2842077,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2009,"8,58",,"88,6",
1,2842075,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2009,"9,63",,"58,9",
2,2842078,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2009,"9,74",,"93,7",
2,2842076,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2009,"9,39",,"57,07",
2,2842152,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2009,"9,75",,"60,93",
1,2842089,BTH_Le_Moulon_2009_SetB2,BTH_Le_Moulon_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,REPLICATION,1,,,,,,REPLICATION:1,treated,2009,"8,26",,"97,6",
